image1,image2,label
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005182\025.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005182\060.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005182\025.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0878152\016.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\5306079\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\5306079\011.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\5306079\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4049948\020.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1591496\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1591496\027.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1591496\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1504650\035.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2217184\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2217184\011.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2217184\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0302356\021.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0031976\164.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0031976\082.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0031976\164.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1524066\003.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2875233\038.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2875233\004.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2875233\038.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0004887\013.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3470973\007.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3470973\001.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3470973\007.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0333804\013.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0701561\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0701561\005.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0701561\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2502988\029.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001773\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001773\009.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001773\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3840810\002.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0182839\218.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0182839\046.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0182839\218.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3146486\018.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0222881\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0222881\028.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0222881\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1801474\021.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001488\100.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001488\080.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001488\100.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001540\021.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0527109\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0527109\006.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0527109\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0631413\017.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0630865\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0630865\014.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0630865\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1706076\014.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0302446\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0302446\008.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0302446\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000902\114.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0524197\038.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0524197\165.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0524197\038.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3200217\020.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1785054\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1785054\024.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1785054\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0520461\021.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001877\047.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001877\003.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001877\047.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2909824\003.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1067297\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1067297\016.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1067297\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2125540\065.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0569226\039.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0569226\010.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0569226\039.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0641972\041.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2535228\037.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2535228\004.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2535228\037.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1049613\006.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0732497\093.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0732497\001.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0732497\093.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0429363\025.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0314754\035.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0314754\030.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0314754\035.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0737533\049.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000689\020.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000689\003.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000689\020.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001061\033.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0220183\013.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0220183\008.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0220183\013.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000247\013.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001153\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001153\026.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001153\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3819588\033.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0931291\036.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0931291\021.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0931291\036.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000275\053.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0558244\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0558244\006.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0558244\003.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4646781\006.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1579987\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1579987\007.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1579987\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2073546\005.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0143309\013.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0143309\011.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0143309\013.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3515754\006.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0522909\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0522909\020.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0522909\004.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2419177\026.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2287225\002.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2287225\001.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2287225\002.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0037219\016.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3384931\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3384931\011.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3384931\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1963091\027.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0381035\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0381035\068.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0381035\023.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000333\287.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2220002\016.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2220002\026.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2220002\016.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1708781\005.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1775716\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1775716\024.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1775716\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0045393\028.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4682545\014.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4682545\053.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4682545\014.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2466261\047.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1743205\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1743205\016.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1743205\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0893965\013.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2197708\031.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2197708\023.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2197708\031.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2096077\024.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3087405\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3087405\007.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3087405\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1616668\008.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001971\011.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001971\005.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001971\011.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001018\070.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0534944\021.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0534944\012.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0534944\021.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1225475\010.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001515\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001515\049.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001515\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0581810\020.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0327097\016.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0327097\021.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0327097\016.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3397096\016.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2250609\027.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2250609\037.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2250609\027.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1034965\015.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1991922\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1991922\010.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1991922\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2327397\003.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0614877\114.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0614877\131.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0614877\114.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0899366\001.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001337\172.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001337\048.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0001337\172.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2679753\025.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\5097279\031.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\5097279\023.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\5097279\031.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0415066\008.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2225138\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2225138\014.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2225138\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1970642\022.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000446\037.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000446\016.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000446\037.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0237711\055.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0175262\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0175262\034.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0175262\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3216157\010.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0236907\014.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0236907\011.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0236907\014.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0067367\113.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2378329\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2378329\002.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2378329\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1888098\003.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000368\172.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000368\051.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000368\172.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2016723\007.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1083389\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1083389\022.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1083389\005.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1036050\003.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1150647\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1150647\002.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1150647\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0300712\018.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3875952\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3875952\008.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3875952\018.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0394286\023.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3620810\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3620810\018.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3620810\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3034087\033.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2046161\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2046161\001.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2046161\008.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1685658\018.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2274783\025.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2274783\006.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2274783\025.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0000331\114.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0136572\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0136572\009.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0136572\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2318855\015.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005290\016.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005290\001.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005290\016.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0117022\012.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0744302\035.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0744302\004.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0744302\035.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0019585\014.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3470753\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3470753\057.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3470753\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1900397\041.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0137365\042.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0137365\059.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0137365\042.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0776376\002.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005151\017.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005151\016.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0005151\017.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0676856\005.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2066764\029.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2066764\059.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2066764\029.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1520988\015.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0065007\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0065007\025.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0065007\010.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0458080\018.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1248541\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1248541\016.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1248541\015.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0656138\010.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0390229\019.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0390229\042.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0390229\019.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0864812\002.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1020124\025.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1020124\020.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1020124\025.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0610831\010.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2811073\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2811073\007.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2811073\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0444098\007.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4869921\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4869921\014.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\4869921\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0579331\007.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2395801\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2395801\006.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2395801\009.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1138219\003.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0112094\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0112094\024.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0112094\001.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1444665\084.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1065785\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1065785\032.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1065785\006.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\1484214\001.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0178886\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0178886\015.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0178886\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2443765\007.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0520510\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0520510\018.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\0520510\012.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2062720\007.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2840119\017.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2840119\001.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2840119\017.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3833514\010.jpg,0
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2105255\034.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2105255\021.jpg,1
C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\2105255\034.jpg,C:\Users\Mert\Desktop\keras-facenet\CASIA-WebFace\3041217\003.jpg,0
